title,url
Business,https://hdl.handle.net/1902.29/H-11767
" Week Dole's Economic Plan Survey, Study no. 618131",https://hdl.handle.net/1902.29/H-851205
Gallup Poll # 1937-0097: Income Taxes/,https://hdl.handle.net/1902.29/H-931101
Business,https://hdl.handle.net/1902.29/H-842228
/1940 Presidential Election,https://hdl.handle.net/1902.29/H-851209
Harris 2000 ,https://hdl.handle.net/1902.29/H-822021
Business,https://hdl.handle.net/1902.29/H-881102
ABC News/Washington Post Poll: 2002 Congressional Election/,https://doi.org/10.3886/ICPSR24722.v1
Business,https://doi.org/10.3886/ICPSR02371.v1
Harris 1990 ,https://hdl.handle.net/1902.29/H-901202
Business,https://hdl.handle.net/1902.29/H-851207
" Week Drexel Burnham Lambert Bankruptcy Survey, study no. 901202",https://hdl.handle.net/1902.29/H-851211
Women and Informal Labor Force：A Study on Women's Work in Small ,https://hdl.handle.net/1902.29/H-911203
Business,https://hdl.handle.net/1902.29/H-851206
 in Taiwan(II),https://hdl.handle.net/1902.29/H-961202
A Study on the IHRM Model and Its Empirical Research for Expatriates of Taiwanese ,https://hdl.handle.net/1902.29/H-961205
Harris 1993 Omnibus ,https://hdl.handle.net/1902.29/H-921207
Business,https://hdl.handle.net/1902.29/H-881201
" Week Political and Social Concerns Survey, study no. 921207",https://hdl.handle.net/1902.29/H-718361
Harris 1988 ,https://hdl.handle.net/1902.29/H-851204
Business,https://hdl.handle.net/1902.29/H-822018
" Week Social and Economic Progress of Blacks Survey, study no. 881201",https://hdl.handle.net/1902.29/H-861210
Harris 1997 ,https://hdl.handle.net/1902.29/H-818449
Siena Research Institute Poll: Fourth Annual First Niagara Survey of Upstate New York ,https://doi.org/10.3886/ICPSR27581.v1
Small ,https://doi.org/10.3886/ICPSR06667.v1
Business,https://hdl.handle.net/10411/LJJNMU
" Benefits Study, Wave 2 (SBBS 2), 1992-1993:  [Selected Metropolitan Counties in the United States]",https://hdl.handle.net/1902.29/H-818450
"Category characteristics for IRI Marketing Science Dataset used in: How well does consumer-based brand equity align with sales-based brand equity and marketing-mix response?, Journal of Marketing (2017)",https://doi.org/10.3886/ICPSR08422.v1
Gallup News Service Poll: ,https://doi.org/10.3886/ICPSR35011.v1
Replication Data for: Boosting Survey Response Rates by Undefined Lottery Prizes in Invitation Email Subject Lines,https://hdl.handle.net/10411/OEBBZI
Replication Data for paper: A Consumer-based Taxonomy of Digital Customer Engagement Practices,https://hdl.handle.net/10411/BVGM0L
Organization design practitioner study data set,https://doi.org/10.18710/WNRIXH
Under His Thumb. The Effect of President Donald Trump's Twitter Messages on the US Stock Market,https://hdl.handle.net/10411/VIPJIN
Data from Experiment on Self-Control and Overpricing,https://hdl.handle.net/10411/MQO6ZR
Using an algorithmic approach for grouping roles and sub-units,https://doi.org/10.18710/5MS1JK
Replication Data for: The role of Deliberate Practice in the Formation of Entrepreneurial Expertise,https://doi.org/10.18710/MCGMQO
Replication Data for: Instrumental reciprocity as an error,https://hdl.handle.net/10411/GRGWJE
Replication Data for: Heterogeneous guilt sensitivities and incentive effects,https://hdl.handle.net/10411/NISCRA
Replication Data for: A note on testing guilt aversion,https://hdl.handle.net/10411/KCT7OA
The Study of Human Resources Development and Planning Policies and Practices for Mainland Subsidiaries under the Discrepancy of ,https://hdl.handle.net/11529/10548165
Business,https://doi.org/10.34725/DVN/5DFQLT
 Environment between Taiwan and Mainland,https://doi.org/10.34725/DVN/JUFJCV
Planning of consumption and buyer behaviour in households 1976-1977 - Postal survey,https://doi.org/10.34725/DVN/ZK8RGI
Planning of consumption and buyer behaviour in households 1976-1977 - Face-to-face interview,https://hdl.handle.net/1902.29/H-805506
Assessing the Adoption Dynamics of Zero-tillage (ZT) Wheat and the Growth Dynamics of Related Custom Hire Services in Bihar. Survey 2: ZT Service Provision as a ,https://doi.org/10.3886/ICPSR35246.v1
West Africa SL Calculated Village Indicators,https://doi.org/10.34725/DVN/TJLQXA
Nile-Congo SL Calculated Village Indicators,https://doi.org/10.34725/DVN/4X4UN7
Western Amazon SL Calculated Village Indicators,https://doi.org/10.34725/DVN/WRU7BN
The Theory of Development in Islamic Economy,https://doi.org/10.15139/S3/LZL8IC
Manipulation material (video) for: Let Me Entertain You: The Consequential Authenticity Perceptions of Entertaining and Informative Online Customer Engagement Initiatives for Warm and Competent Brands (Study 3),https://hdl.handle.net/10411/FUTUW3
The Role of Local Presence in Online Impulse Buying,https://hdl.handle.net/10411/UC5NK5
Greed and adolescent financial behavior [Dataset],https://hdl.handle.net/10411/WU8YHJ
Dataset for: Consolidated data on  capacity development activities 2017,https://doi.org/10.21223/HWC5DA
Assessing the capacity of smallholder collective enterprises:    Insights from certified cocoa cooperatives in Peru,https://doi.org/10.34725/DVN/5IQUMH
Survey on innovation activities in Norway’s minerals industry covering the years 2013-2015,https://doi.org/10.18710/ROZ2QY
Replication Data for: ACCOMPLISSH,https://hdl.handle.net/10411/JB4RYV
Awareness of Geographical Indications among Honey Consumers in Kenya,https://doi.org/10.34725/DVN/9NXIUX
"Leadership in a County Administration, 1989",https://doi.org/10.18130/V3/SXNUE1
HUS86 - Supplementary survey 1986,https://doi.org/10.3886/ICPSR20320.v2
"APOLLONIS: The Greek Infrastructure for Digital Arts, Humanities and Language Research and Innovation",https://hdl.handle.net/10411/YDXNCL
The Impact of Corporate Governance on Auditor Selection: An Empirical Study on Service Companies in Jordan,https://doi.org/10.15139/S3/55MSEV
"Price Quotations in Early United States Securities Markets, 1790-1860",https://doi.org/10.3886/ICPSR04053.v1
ORC Poll # 1962-465H: Impact of Kennedy's Actions on Executives' Confidence,https://doi.org/10.3886/ICPSR04435.v1
"American Customer Satisfaction Index, 1998",https://doi.org/10.3886/ICPSR04208.v1
"American Customer Satisfaction Index, 1996",https://doi.org/10.3886/ICPSR04209.v1
"American Customer Satisfaction Index, 1997",https://doi.org/10.3886/ICPSR03973.v1
"American Customer Satisfaction Index, 1994",https://doi.org/10.3886/ICPSR04103.v1
Opinion Research Corporation Poll: Free Market vs. Socialist Thinking,https://doi.org/10.3886/ICPSR21862.v1
"Global Entrepreneurship Monitor (GEM): Expert Questionnaire Data, 1999-2003",https://doi.org/10.3886/ICPSR01063.v1
"Job- and Environment Study in 'Norwegian Contractors', 1990",https://doi.org/10.3886/ICPSR04601.v1
"Job- and Work-Environment Analysis at Norsk Hydro, 1990",https://doi.org/10.3886/ICPSR04602.v1
"American Customer Satisfaction Index, 1999",https://doi.org/10.3886/ICPSR04436.v1
"Wisconsin Entrepreneurial Climate Study, 1992-1993 (Entrepreneur Data)",https://doi.org/10.3886/ICPSR06241.v1
"Wisconsin Entrepreneurial Climate Study, 1992-1993 (New Firm Data)",https://doi.org/10.3886/ICPSR06112.v1
"Wisconsin Entrepreneurial Climate Study, 1992-1993 (Representative Adult Data)",https://hdl.handle.net/1902.29/H-2644
Public Affairs Council Poll: Public Affairs Pulse Survey 2012,https://doi.org/10.34725/DVN/RSH60O
Quarterly New York State Index of Consumer Sentiment including Gas and Food Analysis,https://doi.org/10.34725/DVN/8WEKKV
NORC Survey:  Postwar Problems: Labor; Atomic Bomb,https://doi.org/10.34725/DVN/PBSKRS
IHC/Psychological Corp Poll: Louisville Community Study,https://doi.org/10.34725/DVN/IHGMCO
"Sygnola Tsafack and Ann Degrande (2015) The Value of Printed Sources of Information in Agricultural Extension Case Study on “The Farmer’s Voice” in Cameroon, MEAS Evaluative Case Study",https://doi.org/10.34725/DVN/Z1XF0S
Public Affairs Council Poll: Public Affairs Pulse Survey 2011,https://doi.org/10.3886/ICPSR01282.v1
ORC Poll # 1961-465B: Incentives for Economic Growth,https://hdl.handle.net/1902.29/H-814010
Congestion at Airports:  The Economics of Airport Expansions,https://doi.org/10.3886/ICPSR31561.v1
Census of Retail Trade 1987,https://hdl.handle.net/1902.29/D-17208
"Flash Euro-barometer 10:  European Managers Survey, April 1992",https://doi.org/10.3886/ICPSR06108.v1
"1987 economic censuses, volume 1, release 1E",https://hdl.handle.net/1902.29/CD-0229
"Census of retail trade, 1982",https://hdl.handle.net/1902.29/C-118
Gallup Poll # 1948-0423: Politics/Military Draft,https://hdl.handle.net/1902.29/CD-11019
"1997 economic census. ECON97S report series, disc 2A.",https://doi.org/10.3886/ICPSR01116.v1
International Cycles,https://doi.org/10.3886/ICPSR25062.v1
Firm Volatility and Credit: A Macroeconomic Analysis,https://hdl.handle.net/1902.29/H-2031
"Harris 1970 Travel Weekly Travel Survey, study no. 2031",https://doi.org/10.3886/ICPSR03602.v1
"EconN Report Series, Nonemployer Statistics: 1997-1999",https://hdl.handle.net/1902.29/CD-0130
"EconN Report Series, Nonemployer Statistics: 1997-2001",https://hdl.handle.net/1902.29/CD-0159
"EconN Report Series, Nonemployer Statistics: 1997-2000",https://hdl.handle.net/1902.29/CD-0138
Roper Reports 91-02,https://hdl.handle.net/1902.29/H-2651
"Harris 1977 Attitude Towards Representatives of Congress, study no. 2651",https://hdl.handle.net/1902.29/CD-0051
"1987 Economic Census, Volume 1, Report Series Release 1E",https://hdl.handle.net/1902.29/H-2350A
"Harris 1974 Travel Agent Survey, study no. 2350A",https://hdl.handle.net/10411/ILOUNZ
Purdue Opinion Panel Poll: Youth's Attitudes Toward Industrial Relations,https://doi.org/10.3886/ICPSR03700.v3
Roper Reports 87-7,https://doi.org/10.3886/ICPSR04434.v1
"North Carolina Poll:  Spring, 1979",https://hdl.handle.net/1902.29/C-128
"Harris 1989 Real Estate Monitor Survey, study no. 892007",https://hdl.handle.net/1902.29/H-892007
Roper Reports 88-2,https://hdl.handle.net/1902.29/H-831011
"Canadian Gallup Poll, July 1995",https://doi.org/10.3886/ICPSR04074.v1
"National Organizations Survey (NOS), 2002",https://doi.org/10.3886/ICPSR03699.v3
"CBS News Monthly Poll #1, July 2002",https://doi.org/10.3886/ICPSR01151.v1
"Harris 1975 Travel Survey, study no. 2432",https://hdl.handle.net/1902.29/H-2432
Gallup Poll # 1246G,https://hdl.handle.net/1902.29/H-881006
"Harris 1990 Travel X Survey, study no. 892045",https://hdl.handle.net/1902.29/H-892045
"Harris 1986 Travel Survey, study no. 855015",https://hdl.handle.net/1902.29/H-855015
"Census of retail trade, 1972 summary statistics file ML",https://hdl.handle.net/1902.29/C-5
city sustainable development data set,https://doi.org/10.18738/T8/YQ9PSJ
Gallup/CNN/USA Today Poll:  Politics,https://doi.org/10.18710/Q1T63B
Replication Data for: Alien Invasive Species Management: Stakeholder Perceptions of the Barents Sea King Crab,https://hdl.handle.net/10411/VPUXOM
Inventory of the patents and publications of FP7 projects in the field of ICT,https://doi.org/10.34725/DVN/A07QFA
"Harris 1991 Japan and School Reform Survey, study nos. 912071, 913009, 912076",https://hdl.handle.net/1902.29/H-912071
Replication Data for: Mbosso C Degrande A Villamor G van Damme P Tchoundjeu Z Tsafack S 2015 Factors affecting the adoption   of agricultural innovation: the case of a Ricinodendron heudelotii kernel extraction machine in southern Cameroo,https://doi.org/10.34725/DVN/ZZDMXA
"Tsafack S, Degrande A, Franzel S, Simpson B. 2014. Farmer-to-farmer extension in Cameroon: a survey of extension organizations. ICRAF Working Paper No. 182. Nairobi, World Agroforestry Centre.",https://doi.org/10.34725/DVN/VQXGPV
"Tsafack SAM, Degrande A, Franzel S, Simpson B. 2015. Farmer-to-farmer extension: a survey of lead farmers in Cameroon. ICRAF Working Paper No. 195. Nairobi, World Agroforestry Centre.",https://doi.org/10.34725/DVN/ZW5I9V
Pew Research Center: November 2014 Omnibus Week 3 -- News stories/Female leadership,https://hdl.handle.net/1902.29/CD-0088
National Voter Survey # 3,https://hdl.handle.net/1902.29/H-1577
"Survey of Consumer Attitudes and Behavior, Fall 1963",https://doi.org/10.3886/ICPSR03623.v1
"Field Study of Sex Trafficking in Tijuana, Mexico, 2008-2009",https://doi.org/10.3886/ICPSR28301.v1
Roper Commercial # 116: Airline Travel,https://doi.org/10.3886/ICPSR08003.v2
Roper Reports 87-10,https://hdl.handle.net/1902.29/D-20252
"Harris 1985 Top Management's Investment in the Future Survey, study no. 855018",https://hdl.handle.net/1902.29/H-855018
"King County, Washington : transit free ride area",https://hdl.handle.net/1902.29/D-274
Gallup Poll # 718,https://hdl.handle.net/1902.29/H-2126
"Sofres Opinion, January 1973-III",https://doi.org/10.3886/ICPSR01292.v1
Siena Research Institute Poll: May 2007 Siena New York State Consumer Confidence Index,https://hdl.handle.net/1902.29/H-934015
Siena Research Institute Poll: June 2007 Siena New York State Consumer Confidence Index,https://doi.org/10.18130/V3/Z6524P
Siena Research Institute Poll: January 2008 Siena New York State Consumer Confidence Index,https://hdl.handle.net/1902.29/H-822012
Financial and legal constraints to growth: Does firm size matter? [Supplementary material],https://hdl.handle.net/10411/16019
Canadian Gallup Omnibus Poll July 1994,https://hdl.handle.net/1902.29/H-2631
"Harris 1977 Consumer Survey, study no. 2631",https://hdl.handle.net/1902.29/D-20253
The Minnesota Poll:  The Persian Gulf War/The Economy,https://hdl.handle.net/1902.29/H-872018
Roper Fortune # 77: Attitudes Toward Profit and the Profit System,https://hdl.handle.net/1902.29/H-7681
Quarterly New York State Index of Consumer Sentiment including Gas and Food Analysis,https://hdl.handle.net/1902.29/H-7783
"2002 Economic Census, ECON02, Disc 1D",https://hdl.handle.net/1902.29/DVD-0005
"""Use of Information and Communication Technology in the Privat Sector, 1991""",https://doi.org/10.3886/ICPSR34967.v2
"Canadian Gallup Poll, June 1978, #413",https://hdl.handle.net/1902.29/C-7
Siena Research Institute Poll: August 2008 Siena New York State Consumer Confidence Index,https://hdl.handle.net/1902.29/D-30667
Siena Research Institute Poll: June 2008 Siena New York State Consumer Confidence Index,https://hdl.handle.net/1902.29/H-1770
Gallup Poll # 1940-0219: Politics/Presidential Election/World War II,https://hdl.handle.net/1902.29/H-861101
Siena Research Institute Poll: November 2012 Siena New York State Index of Consumer Sentiment,https://hdl.handle.net/1902.29/H-944013
"Harris 1986 Public Opinion Survey, study no. 861101",https://hdl.handle.net/1902.29/D-30453
Relating to Readers in the '80s,https://doi.org/10.17528/CIFOR/DATA.00039
"Eagleton Poll, No. 55 (October Images 1984)",https://hdl.handle.net/1902.29/D-30722
USIA Poll # 1996-I96058: Civic Education/Democracy/Human Rights,https://hdl.handle.net/10411/SGJLG2
Replication Data for: Struggling to be liked: The prospective effect of trait self-control on social desirability and the moderating role of agreeableness,https://doi.org/10.3886/ICPSR26782.v1
"Professional Worker Career Experience Survey, United States, 2003-2004",https://doi.org/10.3886/ICPSR22240.v1
Information and Communication Technology (ICT) for Crown Prosecutors' Offices,https://hdl.handle.net/1902.29/H-912087
Siena Research Institute Poll: May 2009 Siena New York State Consumer Confidence Index,https://hdl.handle.net/1902.29/H-2623
Gallup Poll # 1937-0105: Death Penalty/Employment/Government Spending,https://doi.org/10.3886/ICPSR08653.v1
Siena Research Institute Poll: July 2014 Siena New York State Index of Consumer Sentiment,https://doi.org/10.3886/ICPSR07083.v1
"Harris 1976 Economic Survey, study no. 7685",https://hdl.handle.net/1902.29/H-7685
"North Carolina Legislature Survey, 1975-1977",https://hdl.handle.net/1902.29/D-1229
"Times Mirror Voter Typology Survey, October 1995",https://hdl.handle.net/1902.29/D-30972
"Harris 1977 Telephone Industry Competition Survey, study no. P2726",https://hdl.handle.net/1902.29/H-P2726
Siena Research Institute Poll: October 2013 Siena New York State Index of Consumer Sentiment,https://hdl.handle.net/1902.29/H-953012
"Harris 1976 New York Financial Problems Survey, study no. 2633 and 2633L",https://hdl.handle.net/1902.29/H-2633
"Library General Information Survey (LIBGIS) III [United States]:  Public Libraries, Fiscal Year 1977-1978",https://doi.org/10.3886/ICPSR02209.v1
IFOP Study of Public Opinion,https://hdl.handle.net/1902.29/H-7684
"Harris 1976 Economic Survey, study no. 7684",https://doi.org/10.3886/ICPSR01176.v1
"Canadian Gallup Poll, June 1984, #486_4",https://doi.org/10.3886/ICPSR03637.v2
Knowledge Management and its Role on Organizational Crisis Management: A Literature Review,https://doi.org/10.15139/S3/GR8RRD
Administrative Empowerment and its Role on the Work Teams Performance: A Literature Review,https://doi.org/10.15139/S3/GOO84P
"Roper Public Opinion Poll, Sept./Oct. 1973",https://hdl.handle.net/1902.29/D-31005
Canadian Gallup Poll # 399,https://hdl.handle.net/1902.29/H-792113
CEOP Survey: Politics/Election,https://hdl.handle.net/1902.29/H-7687
"National Angus Reid Poll, March 1995 [Canada]",https://hdl.handle.net/1902.29/D-309
"Harris 1979 ABC News Economy and Presidential Candidates Survey, study no. 792113",https://hdl.handle.net/1902.29/D-16238
"Harris 1976 Environmental Standards Survey, study no. 7687",https://hdl.handle.net/1902.29/H-864011
Associated Press/Stanford University Poll: Environment,https://hdl.handle.net/1902.29/D-17188
Canadian Gallup Poll # 420,https://hdl.handle.net/1902.29/H-802519
"Survey of Consumer Attitudes and Behavior, Summer 1963",https://doi.org/10.3886/ICPSR03622.v1
Roper Commercial # 45: Connecticut Politics,https://hdl.handle.net/1902.29/H-795524
Canadian Gallup Poll # 404A,https://doi.org/10.3886/ICPSR23080.v2
Periodique 128,https://doi.org/10.3886/ICPSR23081.v2
"Angus Reid Poll: Angus Reid Report--Volume 10, Number 5",https://hdl.handle.net/10411/UCFN3U
Siena Research Institute Poll: January 2010 Siena New York State Consumer Confidence Index,https://hdl.handle.net/1902.29/D-30738
Los Angeles Times Poll #253:  Patriotism and Civil Liberties,https://hdl.handle.net/1902.29/H-7587
Roper Reports 85-10,https://hdl.handle.net/1902.29/D-17216
"Roper Commercial # 129: Beliefs and Attitudes of College Seniors, Freshmen, and Alumni (Males Only)",https://doi.org/10.3886/ICPSR23542.v1
Siena Research Institute Poll: September 2011 Siena New York State Consumer Confidence Index,https://hdl.handle.net/1902.29/H-2252
Siena Research Institute Poll: November 2011 Siena New York State Consumer Confidence Index,https://hdl.handle.net/1902.29/H-812112
Roper Fortune # 38: Post-War Prospects/The Election/Impressions of Japan,https://doi.org/10.3886/ICPSR04382.v3
"Purdue Opinion Panel # 38: Some Ethical Values of Youth, Compared over the years",https://doi.org/10.3886/ICPSR29661.v3
"Federal Court Cases:  Integrated Data Base, 2004",https://doi.org/10.3886/ICPSR04348.v3
"Federal Court Cases: Integrated Data Base, 2006",https://doi.org/10.3886/ICPSR04685.v3
"Federal Court Cases: Integrated Database, 2007",https://doi.org/10.3886/ICPSR22300.v3
"Federal Court Cases: Integrated Data Base, 2008",https://doi.org/10.3886/ICPSR25002.v5
"Federal Court Cases:  Integrated Data Base, 2002",https://doi.org/10.3886/ICPSR04059.v3
"Federal Court Cases:  Integrated Data Base, 2003",https://doi.org/10.3886/ICPSR04026.v6
Canadian Gallup Poll # 387,https://doi.org/10.3886/ICPSR03630.v1
Canadian Gallup Poll # 467-1,https://hdl.handle.net/1902.29/H-822052
National Election Pool Poll # 2012-STPRIM-IA: Iowa Republican Primary Election Day Exit Poll,https://hdl.handle.net/1902.29/H-2032
Roper Reports 1985-04: Foreign Affairs/Farmers/Government Spending/Energy/Finances,https://doi.org/10.34725/DVN/TIFOQT
Texas Poll # 1985-03: Consumerism/Government/Education,https://hdl.handle.net/1902.29/H-911106
Canadian Gallup Poll # 904-1,https://hdl.handle.net/1902.29/H-851104
NORC Survey:  Postwar Problems,https://hdl.handle.net/1902.29/H-A007
USIA Poll # 1974-I74005: Political Poll August 1974--India Survey On Foreign Aid And Investments,https://doi.org/10.3886/ICPSR07231.v1
ABC News/The Washington Post Poll: Education (General Population),https://hdl.handle.net/1902.29/C-6
Private Initiatives and Public Values,https://hdl.handle.net/11529/10548164
"General Electric Quarterly Survey 82-01, Versions I & II and College Student",https://doi.org/10.3886/ICPSR03626.v1
"Census of retail trade, 1972 file RA summary statistics",https://doi.org/10.3886/ICPSR03631.v1
Assessing the Adoption Dynamics of Zero-tillage (ZT) Wheat and the Growth Dynamics of Related Custom Hire Services in Bihar. Survey 1: ZT Adoption and Its Welfare Impacts at the Farm Household Level,https://doi.org/10.3886/ICPSR03627.v2
Roper Reports Poll: Trade/Consumerism,https://hdl.handle.net/1902.29/D-30696
Canadian Gallup Poll # 1981-445-1: Politics/Education/Elections/Salaries of Politicians,https://hdl.handle.net/1902.29/D-33551
CBS News/New York Times Poll:  Scandals/Computers,https://hdl.handle.net/1902.29/D-17275
Connecticut Poll # 20,https://hdl.handle.net/1902.29/D-30736
"Canadian Gallup Poll, June 1984, #486_3",https://doi.org/10.3886/ICPSR04304.v1
"Federal Court Cases:  Integrated Data Base Bankruptcy Petitions, 1995",https://doi.org/10.3886/ICPSR35116.v1
ANES 1976 Time Series Study,https://doi.org/10.3886/ICPSR04306.v1
"Federal Court Cases:  Integrated Data Base Bankruptcy Petitions, 1997",https://doi.org/10.3886/ICPSR04303.v1
"Federal Court Cases:  Integrated Data Base Bankruptcy Petitions, 1994",https://doi.org/10.3886/ICPSR04088.v1
"Federal Court Cases:  Integrated Data Base Bankruptcy Petitions, 1999",https://doi.org/10.3886/ICPSR04305.v1
"Federal Court Cases:  Integrated Data Base Bankruptcy Petitions, 1996",https://doi.org/10.3886/ICPSR04086.v1
"Federal Court Cases: Integrated Data Base Bankruptcy Petitions, 1998",https://doi.org/10.3886/ICPSR07381.v2
"American National Election Study, 1976",https://doi.org/10.3886/ICPSR03415.v3
"Federal Court Cases: Integrated Data Base, 1970-2000",https://doi.org/10.3886/ICPSR08429.v7
California Poll # 8202,https://doi.org/10.3886/ICPSR03599.v1
NORC Amalgam Study # 857,https://doi.org/10.3886/ICPSR06505.v1
"Consequences of a Criminal Record for Employment Opportunity in Milwaukee, Wisconsin, 2002",https://doi.org/10.3886/ICPSR28044.v1
Canadian Gallup Omnibus Poll # 101-1,https://hdl.handle.net/1902.29/D-173
Pew Internet & American Life Project Poll: September 2002 Daily Tracking Survey,https://hdl.handle.net/1902.29/D-30634
Canadian Gallup Poll # 1989-901-1: Taxes,https://hdl.handle.net/1902.29/H-7680
CEOP Survey:  Economy and Presidential Approval,https://doi.org/10.3886/ICPSR04251.v1
Attitudes of women toward their role in life,https://doi.org/10.3886/ICPSR04250.v1
"Times Mirror Technology in the American Household, 1994",https://doi.org/10.3886/ICPSR04249.v1
"Survey of Consumer Attitudes and Behavior, January 1980",https://doi.org/10.3886/ICPSR08752.v1
"British House of Commons Roll Call Data, 1841-1847",https://doi.org/10.3886/ICPSR07384.v1
"Crime, Fear, and Control in Neighborhood Commercial Centers:  Minneapolis and St. Paul, 1970-1982",https://doi.org/10.3886/ICPSR08167.v2
Terugkoppeling Inventaar 3VO 2012: Onze leerlingen in het derde jaar; hoe doen ze het in vergelijking met de rest van Limburg?,https://hdl.handle.net/10411/20152
Gallup Poll # 1947-0406: Poltical views,https://doi.org/10.3886/ICPSR03625.v2
USIA Poll # 1986-I86033: Foreign Investment and Private Sector Development,https://doi.org/10.3886/ICPSR04433.v1
Los Angeles Times Poll # 1991-258:  Political and Economic Issues Facing Mexico,https://hdl.handle.net/1902.29/H-718329
"Harris 1997 Toledo Blade Survey, study no. 718329",https://doi.org/10.3886/ICPSR01300.v1
State Government Finances:  World War II to the Current Crises,https://doi.org/10.3886/ICPSR29281.v3
"Federal Court Cases: Integrated Data Base Appellate and Civil Pending Data, 2012",https://hdl.handle.net/1902.29/H-738366
"Harris Ameritech Privacy Survey, study no. 738366",https://doi.org/10.5064/F6K6DMCK
Gallup Poll # 1961-0644: Politics/Sale Of Liquor/Labor Unions/Civilian Defense,https://doi.org/10.3886/ICPSR29341.v1
USIA Survey # 1960-X54:  RIAS and Other Broadcasting Stations,https://doi.org/10.3886/ICPSR09806.v1
"Gallup/UBS Poll: April, 2003 Employee Outlook Survey",https://doi.org/10.34725/DVN/2OXNYM
County Statistics File 2 (CO-STAT 2):  [United States],https://doi.org/10.3886/ICPSR08662.v1
County Statistics File 3 (CO-STAT 3): [United States],https://doi.org/10.3886/ICPSR09168.v1
Siena Research Institute Poll: January 2012 Siena New York Poll,https://doi.org/10.3886/ICPSR01233.v1
Quantitative data: A case of an oil and gas company under a sustainable change,https://doi.org/10.18710/HLYZIB
"United States Newspaper Panel, 1869-2004",https://doi.org/10.3886/ICPSR30261.v6
"Harris 1992 America Real Estate Monitor Survey, study no. 912052",https://hdl.handle.net/1902.29/H-912052
USIA World Survey 3,https://doi.org/10.3886/ICPSR01199.v1
CBS News/New York Times Poll:  Terrorist Attack/Retaliation/Economy,https://doi.org/10.3886/ICPSR08735.v1
Eighty Years of Observations on the Adjusted Monetary Base: 1918-1997,https://doi.org/10.3886/ICPSR08747.v1
"Survey of Consumer Attitudes and Behavior, August 1978",https://doi.org/10.3886/ICPSR08726.v1
"Survey of Consumer Attitudes and Behavior, August 1979",https://doi.org/10.3886/ICPSR08755.v1
"Survey of Consumer Attitudes and Behavior, August 1977",https://doi.org/10.3886/ICPSR08731.v1
"Survey of Consumer Attitudes and Behavior, April 1980",https://doi.org/10.3886/ICPSR08743.v1
"Survey of Consumer Attitudes and Behavior, April 1978",https://doi.org/10.3886/ICPSR01272.v1
"Survey of Consumer Attitudes and Behavior, February 1977",https://doi.org/10.3886/ICPSR08724.v1
"Survey of Consumer Attitudes and Behavior, December 1978",https://doi.org/10.3886/ICPSR08739.v1
"Survey of Consumer Attitudes and Behavior, March 1980",https://doi.org/10.3886/ICPSR08754.v1
"Survey of Consumer Attitudes and Behavior, February 1980",https://doi.org/10.3886/ICPSR08753.v1
"Survey of Consumer Attitudes and Behavior, July 1978",https://doi.org/10.3886/ICPSR08734.v1
"Survey of Consumer Attitudes and Behavior, November 1979",https://doi.org/10.3886/ICPSR08750.v1
"Survey of Consumer Attitudes and Behavior, June 1978",https://doi.org/10.3886/ICPSR08733.v1
"Survey of Consumer Attitudes and Behavior, January 1979",https://doi.org/10.3886/ICPSR08740.v1
"Survey of Consumer Attitudes and Behavior, June 1980",https://doi.org/10.3886/ICPSR08757.v1
"Survey of Consumer Attitudes and Behavior, November 1977",https://doi.org/10.3886/ICPSR08727.v1
"Survey of Consumer Attitudes and Behavior, June 1979",https://doi.org/10.3886/ICPSR08745.v1
"Survey of Consumer Attitudes and Behavior, January 1978",https://doi.org/10.3886/ICPSR08728.v1
"Survey of Consumer Attitudes and Behavior, July 1979",https://doi.org/10.3886/ICPSR08746.v1
"Survey of Consumer Attitudes and Behavior, October 1978",https://doi.org/10.3886/ICPSR08737.v1
"Survey of Consumer Attitudes and Behavior, May 1977",https://doi.org/10.3886/ICPSR08725.v1
"Survey of Consumer Attitudes and Behavior, March 1979",https://doi.org/10.3886/ICPSR08742.v1
"Survey of Consumer Attitudes and Behavior, December 1979",https://doi.org/10.3886/ICPSR08751.v1
"Survey of Consumer Attitudes and Behavior, September 1979",https://doi.org/10.3886/ICPSR08748.v1
"Survey of Consumer Attitudes and Behavior, May 1980",https://doi.org/10.3886/ICPSR08756.v1
"Survey of Consumer Attitudes and Behavior, February 1978",https://doi.org/10.3886/ICPSR08729.v1
"Survey of Consumer Attitudes and Behavior, March 1978",https://doi.org/10.3886/ICPSR08730.v1
"Survey of Consumer Attitudes and Behavior, October 1979",https://doi.org/10.3886/ICPSR08749.v1
"Survey of Consumer Attitudes and Behavior, September 1978",https://doi.org/10.3886/ICPSR08736.v1
"Survey of Consumer Attitudes and Behavior, February 1979",https://doi.org/10.3886/ICPSR08741.v1
"Survey of Consumer Attitudes and Behavior, November 1978",https://doi.org/10.3886/ICPSR08738.v1
"Survey of Consumer Attitudes and Behavior, May 1978",https://doi.org/10.3886/ICPSR08732.v1
"Survey of Consumer Attitudes and Behavior, May 1979",https://doi.org/10.3886/ICPSR08744.v1
"Multiple Cause of Death, 1986",https://doi.org/10.3886/ICPSR09723.v1
"Multiple Cause of Death, 1987",https://doi.org/10.3886/ICPSR09724.v1
"Survey of Consumer Attitudes and Behavior, November 1976",https://doi.org/10.3886/ICPSR08723.v1
Gallup Poll # 1215G,https://doi.org/10.3886/ICPSR06759.v1
